Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
1819,09/03/2019,Dortmund,Stuttgart,3,1,H
1819,09/03/2019,Freiburg,Hertha,2,1,H
1819,09/03/2019,Mainz,M'gladbach,0,1,A
1819,09/03/2019,RB Leipzig,Augsburg,0,0,D
1819,10/03/2019,Hannover,Leverkusen,2,3,A
1819,10/03/2019,Hoffenheim,Nurnberg,2,1,H
1819,11/03/2019,Fortuna Dusseldorf,Ein Frankfurt,0,3,A
1819,15/03/2019,M'gladbach,Freiburg,1,1,D
1819,16/03/2019,Augsburg,Hannover,3,1,H
1819,16/03/2019,Hertha,Dortmund,2,3,A
1819,16/03/2019,Schalke 04,RB Leipzig,0,1,A
1819,16/03/2019,Stuttgart,Hoffenheim,1,1,D
1819,16/03/2019,Wolfsburg,Fortuna Dusseldorf,5,2,H
1819,17/03/2019,Bayern Munich,Mainz,6,0,H
1819,17/03/2019,Ein Frankfurt,Nurnberg,1,0,H
1819,17/03/2019,Leverkusen,Werder Bremen,1,3,A
1819,29/03/2019,Hoffenheim,Leverkusen,4,1,H
1819,30/03/2019,Dortmund,Wolfsburg,2,0,H
1819,30/03/2019,Fortuna Dusseldorf,M'gladbach,3,1,H
1819,30/03/2019,Freiburg,Bayern Munich,1,1,D
1819,30/03/2019,Nurnberg,Augsburg,3,0,H
1819,30/03/2019,RB Leipzig,Hertha,5,0,H
1819,30/03/2019,Werder Bremen,Mainz,3,1,H
1819,31/03/2019,Ein Frankfurt,Stuttgart,3,0,H
1819,31/03/2019,Hannover,Schalke 04,0,1,A
1819,05/04/2019,Mainz,Freiburg,5,0,H
1819,06/04/2019,Bayern Munich,Dortmund,5,0,H
1819,06/04/2019,Hertha,Fortuna Dusseldorf,1,2,A
1819,06/04/2019,Leverkusen,RB Leipzig,2,4,A
1819,06/04/2019,Schalke 04,Ein Frankfurt,1,2,A
1819,06/04/2019,Stuttgart,Nurnberg,1,1,D
1819,06/04/2019,Wolfsburg,Hannover,3,1,H
1819,07/04/2019,Augsburg,Hoffenheim,0,4,A
1819,07/04/2019,M'gladbach,Werder Bremen,1,1,D
1819,12/04/2019,Nurnberg,Schalke 04,1,1,D
1819,13/04/2019,Dortmund,Mainz,2,1,H
1819,13/04/2019,Hannover,M'gladbach,0,1,A
1819,13/04/2019,RB Leipzig,Wolfsburg,2,0,H
1819,13/04/2019,Stuttgart,Leverkusen,0,1,A
1819,13/04/2019,Werder Bremen,Freiburg,2,1,H
1819,14/04/2019,Ein Frankfurt,Augsburg,1,3,A
1819,14/04/2019,Fortuna Dusseldorf,Bayern Munich,1,4,A
1819,14/04/2019,Hoffenheim,Hertha,2,0,H
1819,20/04/2019,Augsburg,Stuttgart,6,0,H
1819,20/04/2019,Bayern Munich,Werder Bremen,1,0,H
1819,20/04/2019,Leverkusen,Nurnberg,2,0,H
1819,20/04/2019,Mainz,Fortuna Dusseldorf,3,1,H
1819,20/04/2019,M'gladbach,RB Leipzig,1,2,A
1819,20/04/2019,Schalke 04,Hoffenheim,2,5,A
1819,21/04/2019,Freiburg,Dortmund,0,4,A
1819,21/04/2019,Hertha,Hannover,0,0,D
1819,22/04/2019,Wolfsburg,Ein Frankfurt,1,1,D
1819,26/04/2019,Augsburg,Leverkusen,1,4,A
1819,27/04/2019,Dortmund,Schalke 04,2,4,A
1819,27/04/2019,Ein Frankfurt,Hertha,0,0,D
1819,27/04/2019,Fortuna Dusseldorf,Werder Bremen,4,1,H
1819,27/04/2019,Hannover,Mainz,1,0,H
1819,27/04/2019,RB Leipzig,Freiburg,2,1,H
1819,27/04/2019,Stuttgart,M'gladbach,1,0,H
1819,28/04/2019,Hoffenheim,Wolfsburg,1,4,A
1819,28/04/2019,Nurnberg,Bayern Munich,1,1,D
1819,03/05/2019,Mainz,RB Leipzig,3,3,D
1819,04/05/2019,Bayern Munich,Hannover,3,1,H
1819,04/05/2019,Hertha,Stuttgart,3,1,H
1819,04/05/2019,M'gladbach,Hoffenheim,2,2,D
1819,04/05/2019,Werder Bremen,Dortmund,2,2,D
1819,04/05/2019,Wolfsburg,Nurnberg,2,0,H
1819,05/05/2019,Freiburg,Fortuna Dusseldorf,1,1,D
1819,05/05/2019,Leverkusen,Ein Frankfurt,6,1,H
1819,05/05/2019,Schalke 04,Augsburg,0,0,D
1819,11/05/2019,Augsburg,Hertha,3,4,A
1819,11/05/2019,Dortmund,Fortuna Dusseldorf,3,2,H
1819,11/05/2019,Hannover,Freiburg,3,0,H
1819,11/05/2019,Hoffenheim,Werder Bremen,0,1,A
1819,11/05/2019,Leverkusen,Schalke 04,1,1,D
1819,11/05/2019,Nurnberg,M'gladbach,0,4,A
1819,11/05/2019,RB Leipzig,Bayern Munich,0,0,D
1819,11/05/2019,Stuttgart,Wolfsburg,3,0,H
1819,12/05/2019,Ein Frankfurt,Mainz,0,2,A
1819,18/05/2019,Bayern Munich,Ein Frankfurt,5,1,H
1819,18/05/2019,Fortuna Dusseldorf,Hannover,2,1,H
1819,18/05/2019,Freiburg,Nurnberg,5,1,H
1819,18/05/2019,Hertha,Leverkusen,1,5,A
1819,18/05/2019,Mainz,Hoffenheim,4,2,H
1819,18/05/2019,M'gladbach,Dortmund,0,2,A
1819,18/05/2019,Schalke 04,Stuttgart,0,0,D
1819,18/05/2019,Werder Bremen,RB Leipzig,2,1,H
1819,18/05/2019,Wolfsburg,Augsburg,8,1,H
1920,16/08/2019,Bayern Munich,Hertha,2,2,D
1920,17/08/2019,Dortmund,Augsburg,5,1,H
1920,17/08/2019,Freiburg,Mainz,3,0,H
1920,17/08/2019,Leverkusen,Paderborn,3,2,H
1920,17/08/2019,Werder Bremen,Fortuna Dusseldorf,1,3,A
1920,17/08/2019,Wolfsburg,FC Koln,2,1,H
1920,17/08/2019,M'gladbach,Schalke 04,0,0,D
1920,18/08/2019,Ein Frankfurt,Hoffenheim,1,0,H
1920,18/08/2019,Union Berlin,RB Leipzig,0,4,A
1920,23/08/2019,FC Koln,Dortmund,1,3,A
1920,24/08/2019,Augsburg,Union Berlin,1,1,D
1920,24/08/2019,Fortuna Dusseldorf,Leverkusen,1,3,A
1920,24/08/2019,Hoffenheim,Werder Bremen,3,2,H
1920,24/08/2019,Mainz,M'gladbach,1,3,A
1920,24/08/2019,Paderborn,Freiburg,1,3,A
1920,24/08/2019,Schalke 04,Bayern Munich,0,3,A
1920,25/08/2019,RB Leipzig,Ein Frankfurt,2,1,H
1920,25/08/2019,Hertha,Wolfsburg,0,3,A
1920,30/08/2019,M'gladbach,RB Leipzig,1,3,A
1920,31/08/2019,Bayern Munich,Mainz,6,1,H
1920,31/08/2019,Freiburg,FC Koln,1,2,A
1920,31/08/2019,Leverkusen,Hoffenheim,0,0,D
1920,31/08/2019,Schalke 04,Hertha,3,0,H
1920,31/08/2019,Wolfsburg,Paderborn,1,1,D
1920,31/08/2019,Union Berlin,Dortmund,3,1,H
1920,01/09/2019,Werder Bremen,Augsburg,3,2,H
1920,01/09/2019,Ein Frankfurt,Fortuna Dusseldorf,2,1,H
1920,13/09/2019,Fortuna Dusseldorf,Wolfsburg,1,1,D
1920,14/09/2019,Augsburg,Ein Frankfurt,2,1,H
1920,14/09/2019,Dortmund,Leverkusen,4,0,H
1920,14/09/2019,FC Koln,M'gladbach,0,1,A
1920,14/09/2019,Mainz,Hertha,2,1,H
1920,14/09/2019,Union Berlin,Werder Bremen,1,2,A
1920,14/09/2019,RB Leipzig,Bayern Munich,1,1,D
1920,15/09/2019,Hoffenheim,Freiburg,0,3,A
1920,15/09/2019,Paderborn,Schalke 04,1,5,A
1920,20/09/2019,Schalke 04,Mainz,2,1,H
1920,21/09/2019,Bayern Munich,FC Koln,4,0,H
1920,21/09/2019,Freiburg,Augsburg,1,1,D
1920,21/09/2019,Hertha,Paderborn,2,1,H
1920,21/09/2019,Leverkusen,Union Berlin,2,0,H
1920,21/09/2019,Werder Bremen,RB Leipzig,0,3,A
1920,22/09/2019,M'gladbach,Fortuna Dusseldorf,2,1,H
1920,22/09/2019,Ein Frankfurt,Dortmund,2,2,D
1920,23/09/2019,Wolfsburg,Hoffenheim,1,1,D
1920,27/09/2019,Union Berlin,Ein Frankfurt,1,2,A
1920,28/09/2019,Augsburg,Leverkusen,0,3,A
1920,28/09/2019,Hoffenheim,M'gladbach,0,3,A
1920,28/09/2019,Mainz,Wolfsburg,0,1,A
1920,28/09/2019,Paderborn,Bayern Munich,2,3,A
1920,28/09/2019,RB Leipzig,Schalke 04,1,3,A
1920,28/09/2019,Dortmund,Werder Bremen,2,2,D
1920,29/09/2019,Fortuna Dusseldorf,Freiburg,1,2,A
1920,29/09/2019,FC Koln,Hertha,0,4,A
1920,04/10/2019,Hertha,Fortuna Dusseldorf,3,1,H
1920,05/10/2019,Bayern Munich,Hoffenheim,1,2,A
1920,05/10/2019,Freiburg,Dortmund,2,2,D
1920,05/10/2019,Leverkusen,RB Leipzig,1,1,D
1920,05/10/2019,Paderborn,Mainz,1,2,A
1920,05/10/2019,Schalke 04,FC Koln,1,1,D
1920,06/10/2019,M'gladbach,Augsburg,5,1,H
1920,06/10/2019,Wolfsburg,Union Berlin,1,0,H
1920,06/10/2019,Ein Frankfurt,Werder Bremen,2,2,D
1920,18/10/2019,Ein Frankfurt,Leverkusen,3,0,H
1920,19/10/2019,Augsburg,Bayern Munich,2,2,D
1920,19/10/2019,Fortuna Dusseldorf,Mainz,1,0,H
1920,19/10/2019,RB Leipzig,Wolfsburg,1,1,D
1920,19/10/2019,Union Berlin,Freiburg,2,0,H
1920,19/10/2019,Werder Bremen,Hertha,1,1,D
1920,19/10/2019,Dortmund,M'gladbach,1,0,H
1920,20/10/2019,FC Koln,Paderborn,3,0,H
1920,20/10/2019,Hoffenheim,Schalke 04,2,0,H
1920,25/10/2019,Mainz,FC Koln,3,1,H
1920,26/10/2019,Bayern Munich,Union Berlin,2,1,H
1920,26/10/2019,Freiburg,RB Leipzig,2,1,H
1920,26/10/2019,Hertha,Hoffenheim,2,3,A
1920,26/10/2019,Paderborn,Fortuna Dusseldorf,2,0,H
1920,26/10/2019,Schalke 04,Dortmund,0,0,D
1920,26/10/2019,Leverkusen,Werder Bremen,2,2,D
1920,27/10/2019,Wolfsburg,Augsburg,0,0,D
1920,27/10/2019,M'gladbach,Ein Frankfurt,4,2,H
1920,01/11/2019,Hoffenheim,Paderborn,3,0,H
1920,02/11/2019,Dortmund,Wolfsburg,3,0,H
1920,02/11/2019,Ein Frankfurt,Bayern Munich,5,1,H
1920,02/11/2019,Leverkusen,M'gladbach,1,2,A
1920,02/11/2019,RB Leipzig,Mainz,8,0,H
1920,02/11/2019,Werder Bremen,Freiburg,2,2,D
1920,02/11/2019,Union Berlin,Hertha,1,0,H
1920,03/11/2019,Fortuna Dusseldorf,FC Koln,2,0,H
1920,03/11/2019,Augsburg,Schalke 04,2,3,A
1920,08/11/2019,FC Koln,Hoffenheim,1,2,A
1920,09/11/2019,Hertha,RB Leipzig,2,4,A
1920,09/11/2019,Mainz,Union Berlin,2,3,A
1920,09/11/2019,Paderborn,Augsburg,0,1,A
1920,09/11/2019,Schalke 04,Fortuna Dusseldorf,3,3,D
1920,09/11/2019,Bayern Munich,Dortmund,4,0,H
1920,10/11/2019,M'gladbach,Werder Bremen,3,1,H
1920,10/11/2019,Wolfsburg,Leverkusen,0,2,A
1920,10/11/2019,Freiburg,Ein Frankfurt,1,0,H
1920,22/11/2019,Dortmund,Paderborn,3,3,D
1920,23/11/2019,Ein Frankfurt,Wolfsburg,0,2,A
1920,23/11/2019,Fortuna Dusseldorf,Bayern Munich,0,4,A
1920,23/11/2019,Leverkusen,Freiburg,1,1,D
1920,23/11/2019,Union Berlin,M'gladbach,2,0,H
1920,23/11/2019,Werder Bremen,Schalke 04,1,2,A
1920,23/11/2019,RB Leipzig,FC Koln,4,1,H
1920,24/11/2019,Augsburg,Hertha,4,0,H
1920,24/11/2019,Hoffenheim,Mainz,1,5,A
1920,29/11/2019,Schalke 04,Union Berlin,2,1,H
1920,30/11/2019,FC Koln,Augsburg,1,1,D
1920,30/11/2019,Hertha,Dortmund,1,2,A
1920,30/11/2019,Hoffenheim,Fortuna Dusseldorf,1,1,D
1920,30/11/2019,Paderborn,RB Leipzig,2,3,A
1920,30/11/2019,Bayern Munich,Leverkusen,1,2,A
1920,01/12/2019,M'gladbach,Freiburg,4,2,H
1920,01/12/2019,Wolfsburg,Werder Bremen,2,3,A
1920,02/12/2019,Mainz,Ein Frankfurt,2,1,H
1920,06/12/2019,Ein Frankfurt,Hertha,2,2,D
1920,07/12/2019,Augsburg,Mainz,2,1,H
1920,07/12/2019,Dortmund,Fortuna Dusseldorf,5,0,H
1920,07/12/2019,Freiburg,Wolfsburg,1,0,H
1920,07/12/2019,M'gladbach,Bayern Munich,2,1,H
1920,07/12/2019,RB Leipzig,Hoffenheim,3,1,H
1920,07/12/2019,Leverkusen,Schalke 04,2,1,H
1920,08/12/2019,Union Berlin,FC Koln,2,0,H
1920,08/12/2019,Werder Bremen,Paderborn,0,1,A
1920,13/12/2019,Hoffenheim,Augsburg,2,4,A
1920,14/12/2019,Bayern Munich,Werder Bremen,6,1,H
1920,14/12/2019,FC Koln,Leverkusen,2,0,H
1920,14/12/2019,Hertha,Freiburg,1,0,H
1920,14/12/2019,Mainz,Dortmund,0,4,A
1920,14/12/2019,Paderborn,Union Berlin,1,1,D
1920,14/12/2019,Fortuna Dusseldorf,RB Leipzig,0,3,A
1920,15/12/2019,Wolfsburg,M'gladbach,2,1,H
1920,15/12/2019,Schalke 04,Ein Frankfurt,1,0,H
1920,17/12/2019,Werder Bremen,Mainz,0,5,A
1920,17/12/2019,Augsburg,Fortuna Dusseldorf,3,0,H
1920,17/12/2019,Dortmund,RB Leipzig,3,3,D
1920,17/12/2019,Union Berlin,Hoffenheim,0,2,A
1920,18/12/2019,Leverkusen,Hertha,0,1,A
1920,18/12/2019,Ein Frankfurt,FC Koln,2,4,A
1920,18/12/2019,Freiburg,Bayern Munich,1,3,A
1920,18/12/2019,M'gladbach,Paderborn,2,0,H
1920,18/12/2019,Wolfsburg,Schalke 04,1,1,D
1920,20/12/2019,Hoffenheim,Dortmund,2,1,H
1920,21/12/2019,Bayern Munich,Wolfsburg,2,0,H
1920,21/12/2019,FC Koln,Werder Bremen,1,0,H
1920,21/12/2019,Mainz,Leverkusen,0,1,A
1920,21/12/2019,RB Leipzig,Augsburg,3,1,H
1920,21/12/2019,Schalke 04,Freiburg,2,2,D
1920,21/12/2019,Hertha,M'gladbach,0,0,D
1920,22/12/2019,Fortuna Dusseldorf,Union Berlin,2,1,H
1920,22/12/2019,Paderborn,Ein Frankfurt,2,1,H
1920,17/01/2020,Schalke 04,M'gladbach,2,0,H
1920,18/01/2020,Augsburg,Dortmund,3,5,A
1920,18/01/2020,FC Koln,Wolfsburg,3,1,H
1920,18/01/2020,Fortuna Dusseldorf,Werder Bremen,0,1,A
1920,18/01/2020,Hoffenheim,Ein Frankfurt,1,2,A
1920,18/01/2020,Mainz,Freiburg,1,2,A
1920,18/01/2020,RB Leipzig,Union Berlin,3,1,H
1920,19/01/2020,Hertha,Bayern Munich,0,4,A
1920,19/01/2020,Paderborn,Leverkusen,1,4,A
1920,24/01/2020,Dortmund,FC Koln,5,1,H
1920,25/01/2020,Ein Frankfurt,RB Leipzig,2,0,H
1920,25/01/2020,Freiburg,Paderborn,0,2,A
1920,25/01/2020,M'gladbach,Mainz,3,1,H
1920,25/01/2020,Union Berlin,Augsburg,2,0,H
1920,25/01/2020,Wolfsburg,Hertha,1,2,A
1920,25/01/2020,Bayern Munich,Schalke 04,5,0,H
1920,26/01/2020,Werder Bremen,Hoffenheim,0,3,A
1920,26/01/2020,Leverkusen,Fortuna Dusseldorf,3,0,H
1920,31/01/2020,Hertha,Schalke 04,0,0,D
1920,01/02/2020,Augsburg,Werder Bremen,2,1,H
1920,01/02/2020,Dortmund,Union Berlin,5,0,H
1920,01/02/2020,Fortuna Dusseldorf,Ein Frankfurt,1,1,D
1920,01/02/2020,Hoffenheim,Leverkusen,2,1,H
1920,01/02/2020,Mainz,Bayern Munich,1,3,A
1920,01/02/2020,RB Leipzig,M'gladbach,2,2,D
1920,02/02/2020,FC Koln,Freiburg,4,0,H
1920,02/02/2020,Paderborn,Wolfsburg,2,4,A
1920,07/02/2020,Ein Frankfurt,Augsburg,5,0,H
1920,08/02/2020,Freiburg,Hoffenheim,1,0,H
1920,08/02/2020,Hertha,Mainz,1,3,A
1920,08/02/2020,Schalke 04,Paderborn,1,1,D
1920,08/02/2020,Werder Bremen,Union Berlin,0,2,A
1920,08/02/2020,Wolfsburg,Fortuna Dusseldorf,1,1,D
1920,08/02/2020,Leverkusen,Dortmund,4,3,H
1920,09/02/2020,Bayern Munich,RB Leipzig,0,0,D
1920,14/02/2020,Dortmund,Ein Frankfurt,4,0,H
1920,15/02/2020,Augsburg,Freiburg,1,1,D
1920,15/02/2020,Hoffenheim,Wolfsburg,2,3,A
1920,15/02/2020,Paderborn,Hertha,1,2,A
1920,15/02/2020,RB Leipzig,Werder Bremen,3,0,H
1920,15/02/2020,Union Berlin,Leverkusen,2,3,A
1920,15/02/2020,Fortuna Dusseldorf,M'gladbach,1,4,A
1920,16/02/2020,FC Koln,Bayern Munich,1,4,A
1920,16/02/2020,Mainz,Schalke 04,0,0,D
1920,21/02/2020,Bayern Munich,Paderborn,3,2,H
1920,22/02/2020,Freiburg,Fortuna Dusseldorf,0,2,A
1920,22/02/2020,Hertha,FC Koln,0,5,A
1920,22/02/2020,M'gladbach,Hoffenheim,1,1,D
1920,22/02/2020,Werder Bremen,Dortmund,0,2,A
1920,22/02/2020,Schalke 04,RB Leipzig,0,5,A
1920,23/02/2020,Leverkusen,Augsburg,2,0,H
1920,23/02/2020,Wolfsburg,Mainz,4,0,H
1920,24/02/2020,Ein Frankfurt,Union Berlin,1,2,A
1920,28/02/2020,Fortuna Dusseldorf,Hertha,3,3,D
1920,29/02/2020,Augsburg,M'gladbach,2,3,A
1920,29/02/2020,Dortmund,Freiburg,1,0,H
1920,29/02/2020,Hoffenheim,Bayern Munich,0,6,A
1920,29/02/2020,Mainz,Paderborn,2,0,H
1920,29/02/2020,FC Koln,Schalke 04,3,0,H
1920,01/03/2020,Union Berlin,Wolfsburg,2,2,D
1920,01/03/2020,RB Leipzig,Leverkusen,1,1,D
1920,06/03/2020,Paderborn,FC Koln,1,2,A
1920,07/03/2020,Freiburg,Union Berlin,3,1,H
1920,07/03/2020,Hertha,Werder Bremen,2,2,D
1920,07/03/2020,Leverkusen,Ein Frankfurt,4,0,H
1920,07/03/2020,Schalke 04,Hoffenheim,1,1,D
1920,07/03/2020,Wolfsburg,RB Leipzig,0,0,D
1920,07/03/2020,M'gladbach,Dortmund,1,2,A
1920,08/03/2020,Bayern Munich,Augsburg,2,0,H
1920,08/03/2020,Mainz,Fortuna Dusseldorf,1,1,D
1920,11/03/2020,M'gladbach,FC Koln,2,1,H
1920,16/05/2020,Augsburg,Wolfsburg,1,2,A
1920,16/05/2020,Dortmund,Schalke 04,4,0,H
1920,16/05/2020,Fortuna Dusseldorf,Paderborn,0,0,D
1920,16/05/2020,Hoffenheim,Hertha,0,3,A
1920,16/05/2020,RB Leipzig,Freiburg,1,1,D
1920,16/05/2020,Ein Frankfurt,M'gladbach,1,3,A
1920,17/05/2020,FC Koln,Mainz,2,2,D
1920,17/05/2020,Union Berlin,Bayern Munich,0,2,A
1920,18/05/2020,Werder Bremen,Leverkusen,1,4,A
1920,22/05/2020,Hertha,Union Berlin,4,0,H
1920,23/05/2020,Freiburg,Werder Bremen,0,1,A
1920,23/05/2020,M'gladbach,Leverkusen,1,3,A
1920,23/05/2020,Paderborn,Hoffenheim,1,1,D
1920,23/05/2020,Wolfsburg,Dortmund,0,2,A
1920,23/05/2020,Bayern Munich,Ein Frankfurt,5,2,H
1920,24/05/2020,Schalke 04,Augsburg,0,3,A
1920,24/05/2020,Mainz,RB Leipzig,0,5,A
1920,24/05/2020,FC Koln,Fortuna Dusseldorf,2,2,D
1920,26/05/2020,Dortmund,Bayern Munich,0,1,A
1920,26/05/2020,Ein Frankfurt,Freiburg,3,3,D
1920,26/05/2020,Leverkusen,Wolfsburg,1,4,A
1920,26/05/2020,Werder Bremen,M'gladbach,0,0,D
1920,27/05/2020,RB Leipzig,Hertha,2,2,D
1920,27/05/2020,Augsburg,Paderborn,0,0,D
1920,27/05/2020,Fortuna Dusseldorf,Schalke 04,2,1,H
1920,27/05/2020,Hoffenheim,FC Koln,3,1,H
1920,27/05/2020,Union Berlin,Mainz,1,1,D
1920,29/05/2020,Freiburg,Leverkusen,0,1,A
1920,30/05/2020,Hertha,Augsburg,2,0,H
1920,30/05/2020,Mainz,Hoffenheim,0,1,A
1920,30/05/2020,Schalke 04,Werder Bremen,0,1,A
1920,30/05/2020,Wolfsburg,Ein Frankfurt,1,2,A
1920,30/05/2020,Bayern Munich,Fortuna Dusseldorf,5,0,H
1920,31/05/2020,M'gladbach,Union Berlin,4,1,H
1920,31/05/2020,Paderborn,Dortmund,1,6,A
1920,01/06/2020,FC Koln,RB Leipzig,2,4,A
1920,03/06/2020,Werder Bremen,Ein Frankfurt,0,3,A
1920,05/06/2020,Freiburg,M'gladbach,1,0,H
1920,06/06/2020,Ein Frankfurt,Mainz,0,2,A
1920,06/06/2020,Fortuna Dusseldorf,Hoffenheim,2,2,D
1920,06/06/2020,Leverkusen,Bayern Munich,2,4,A
1920,06/06/2020,RB Leipzig,Paderborn,1,1,D
1920,06/06/2020,Dortmund,Hertha,1,0,H
1920,07/06/2020,Werder Bremen,Wolfsburg,0,1,A
1920,07/06/2020,Union Berlin,Schalke 04,1,1,D
1920,07/06/2020,Augsburg,FC Koln,1,1,D
1920,12/06/2020,Hoffenheim,RB Leipzig,0,2,A
1920,13/06/2020,FC Koln,Union Berlin,1,2,A
1920,13/06/2020,Fortuna Dusseldorf,Dortmund,0,1,A
1920,13/06/2020,Hertha,Ein Frankfurt,1,4,A
1920,13/06/2020,Paderborn,Werder Bremen,1,5,A
1920,13/06/2020,Wolfsburg,Freiburg,2,2,D
1920,13/06/2020,Bayern Munich,M'gladbach,2,1,H
1920,14/06/2020,Mainz,Augsburg,0,1,A
1920,14/06/2020,Schalke 04,Leverkusen,1,1,D
1920,16/06/2020,M'gladbach,Wolfsburg,3,0,H
1920,16/06/2020,Freiburg,Hertha,2,1,H
1920,16/06/2020,Union Berlin,Paderborn,1,0,H
1920,16/06/2020,Werder Bremen,Bayern Munich,0,1,A
1920,17/06/2020,Ein Frankfurt,Schalke 04,2,1,H
1920,17/06/2020,Augsburg,Hoffenheim,1,3,A
1920,17/06/2020,Dortmund,Mainz,0,2,A
1920,17/06/2020,Leverkusen,FC Koln,3,1,H
1920,17/06/2020,RB Leipzig,Fortuna Dusseldorf,2,2,D
1920,20/06/2020,Bayern Munich,Freiburg,3,1,H
1920,20/06/2020,FC Koln,Ein Frankfurt,1,1,D
1920,20/06/2020,Fortuna Dusseldorf,Augsburg,1,1,D
1920,20/06/2020,Hertha,Leverkusen,2,0,H
1920,20/06/2020,Hoffenheim,Union Berlin,4,0,H
1920,20/06/2020,Mainz,Werder Bremen,3,1,H
1920,20/06/2020,Paderborn,M'gladbach,1,3,A
1920,20/06/2020,RB Leipzig,Dortmund,0,2,A
1920,20/06/2020,Schalke 04,Wolfsburg,1,4,A
1920,27/06/2020,Augsburg,RB Leipzig,1,2,A
1920,27/06/2020,Dortmund,Hoffenheim,0,4,A
1920,27/06/2020,Ein Frankfurt,Paderborn,3,2,H
1920,27/06/2020,Freiburg,Schalke 04,4,0,H
1920,27/06/2020,Leverkusen,Mainz,1,0,H
1920,27/06/2020,M'gladbach,Hertha,2,1,H
1920,27/06/2020,Union Berlin,Fortuna Dusseldorf,3,0,H
1920,27/06/2020,Werder Bremen,FC Koln,6,1,H
1920,27/06/2020,Wolfsburg,Bayern Munich,0,4,A
2021,18/09/2020,Bayern Munich,Schalke 04,8,0,H
2021,19/09/2020,Ein Frankfurt,Bielefeld,1,1,D
2021,19/09/2020,FC Koln,Hoffenheim,2,3,A
2021,19/09/2020,Stuttgart,Freiburg,2,3,A
2021,19/09/2020,Union Berlin,Augsburg,1,3,A
2021,19/09/2020,Werder Bremen,Hertha,1,4,A
2021,19/09/2020,Dortmund,M'gladbach,3,0,H
2021,20/09/2020,RB Leipzig,Mainz,3,1,H
2021,20/09/2020,Wolfsburg,Leverkusen,0,0,D
2021,25/09/2020,Hertha,Ein Frankfurt,1,3,A
2021,26/09/2020,Augsburg,Dortmund,2,0,H
2021,26/09/2020,Bielefeld,FC Koln,1,0,H
2021,26/09/2020,Leverkusen,RB Leipzig,1,1,D
2021,26/09/2020,Mainz,Stuttgart,1,4,A
2021,26/09/2020,M'gladbach,Union Berlin,1,1,D
2021,26/09/2020,Schalke 04,Werder Bremen,1,3,A
2021,27/09/2020,Hoffenheim,Bayern Munich,4,1,H
2021,27/09/2020,Freiburg,Wolfsburg,1,1,D
2021,02/10/2020,Union Berlin,Mainz,4,0,H
2021,03/10/2020,Dortmund,Freiburg,4,0,H
2021,03/10/2020,Ein Frankfurt,Hoffenheim,2,1,H
2021,03/10/2020,FC Koln,M'gladbach,1,3,A
2021,03/10/2020,Stuttgart,Leverkusen,1,1,D
2021,03/10/2020,Werder Bremen,Bielefeld,1,0,H
2021,03/10/2020,RB Leipzig,Schalke 04,4,0,H
2021,04/10/2020,Wolfsburg,Augsburg,0,0,D
2021,04/10/2020,Bayern Munich,Hertha,4,3,H
2021,17/10/2020,Augsburg,RB Leipzig,0,2,A
2021,17/10/2020,Freiburg,Werder Bremen,1,1,D
2021,17/10/2020,Hertha,Stuttgart,0,2,A
2021,17/10/2020,Hoffenheim,Dortmund,0,1,A
2021,17/10/2020,Mainz,Leverkusen,0,1,A
2021,17/10/2020,Bielefeld,Bayern Munich,1,4,A
2021,17/10/2020,M'gladbach,Wolfsburg,1,1,D
2021,18/10/2020,FC Koln,Ein Frankfurt,1,1,D
2021,18/10/2020,Schalke 04,Union Berlin,1,1,D
2021,23/10/2020,Stuttgart,FC Koln,1,1,D
2021,24/10/2020,Bayern Munich,Ein Frankfurt,5,0,H
2021,24/10/2020,Mainz,M'gladbach,2,3,A
2021,24/10/2020,RB Leipzig,Hertha,2,1,H
2021,24/10/2020,Union Berlin,Freiburg,1,1,D
2021,24/10/2020,Dortmund,Schalke 04,3,0,H
2021,25/10/2020,Wolfsburg,Bielefeld,2,1,H
2021,25/10/2020,Werder Bremen,Hoffenheim,1,1,D
2021,26/10/2020,Leverkusen,Augsburg,3,1,H
2021,30/10/2020,Schalke 04,Stuttgart,1,1,D
2021,31/10/2020,Augsburg,Mainz,3,1,H
2021,31/10/2020,Bielefeld,Dortmund,0,2,A
2021,31/10/2020,Ein Frankfurt,Werder Bremen,1,1,D
2021,31/10/2020,FC Koln,Bayern Munich,1,2,A
2021,31/10/2020,M'gladbach,RB Leipzig,1,0,H
2021,01/11/2020,Freiburg,Leverkusen,2,4,A
2021,01/11/2020,Hertha,Wolfsburg,1,1,D
2021,02/11/2020,Hoffenheim,Union Berlin,1,3,A
2021,06/11/2020,Werder Bremen,FC Koln,1,1,D
2021,07/11/2020,Augsburg,Hertha,0,3,A
2021,07/11/2020,Mainz,Schalke 04,2,2,D
2021,07/11/2020,RB Leipzig,Freiburg,3,0,H
2021,07/11/2020,Stuttgart,Ein Frankfurt,2,2,D
2021,07/11/2020,Union Berlin,Bielefeld,5,0,H
2021,07/11/2020,Dortmund,Bayern Munich,2,3,A
2021,08/11/2020,Wolfsburg,Hoffenheim,2,1,H
2021,08/11/2020,Leverkusen,M'gladbach,4,3,H
2021,21/11/2020,Bayern Munich,Werder Bremen,1,1,D
