Date,Season,HomeTeam,AwayTeam,Result,home_form_points,home_form_gf,home_form_ga,home_form_gd,away_form_points,away_form_gf,away_form_ga,away_form_gd,form_points_diff,form_gd_diff,home_trend,away_trend,trend_diff,home_home_ppg,home_home_gf,home_home_ga,away_away_ppg,away_away_gf,away_away_ga,home_advantage,home_days_rest,away_days_rest,rest_diff,home_season_points,home_season_gd,home_season_position,away_season_points,away_season_gd,away_season_position,position_diff,points_diff_season,h2h_home_wins,h2h_draws,h2h_away_wins,season_phase,home_goal_variance,away_goal_variance,home_streak,away_streak,streak_diff,home_home_streak,away_away_streak
2025-03-08,2425,Bayern Munich,Bochum,A,13,14,2,12,5,4,4,0,8,12,1.33,-2.0,3.33,3.0,3.6,0.6,0.8,1.2,1.8,2.2,8,7,1,122,104,1,34,-48,16,15,88,4,0,1,2,2.9673872505927177,1.1563310961968678,4,-2,6,5,0
2025-03-08,2425,Freiburg,RB Leipzig,D,11,11,0,11,3,6,8,-2,8,13,-1.33,-0.67,-0.66,2.4,2.6,0.4,1.0,0.6,0.6,1.4,6,7,-1,80,-4,5,76,12,6,1,4,0,0,5,2,1.3897024695507436,2.1394592476489027,0,-2,2,3,0
2025-03-08,2425,Wolfsburg,St Pauli,D,11,8,5,3,0,0,9,-9,11,12,0.0,0.0,0.0,1.0,0.8,0.8,0.6,0.4,1.6,0.4,7,7,0,74,20,7,42,-22,15,8,32,0,2,0,2,1.7220157702655905,1.127659574468085,2,-8,10,0,-3
2025-03-08,2425,Dortmund,Augsburg,A,12,16,2,14,9,6,0,6,3,8,2.0,0.0,2.0,1.4,3.2,1.2,1.8,1.4,0.2,-0.40000000000000013,7,6,1,70,14,10,64,-16,11,1,6,2,1,2,2,2.1891566104584563,1.1839420336183701,2,0,2,0,2
2025-03-08,2425,Bayern Munich,Bochum,A,13,14,2,12,5,4,4,0,8,12,1.33,-2.0,3.33,3.0,3.6,0.6,0.8,1.2,1.8,2.2,8,7,1,122,104,1,34,-48,16,15,88,4,0,1,2,2.9673872505927177,1.1563310961968678,4,-2,6,5,0
2025-03-08,2425,Freiburg,RB Leipzig,D,11,11,0,11,3,6,8,-2,8,13,-1.33,-0.67,-0.66,2.4,2.6,0.4,1.0,0.6,0.6,1.4,6,7,-1,80,-4,5,76,12,6,1,4,0,0,5,2,1.3897024695507436,2.1394592476489027,0,-2,2,3,0
2025-03-08,2425,Holstein Kiel,Stuttgart,D,6,3,7,-4,2,5,10,-5,4,1,2.0,0.0,2.0,0.4,1.0,2.2,1.6,1.2,1.2,-1.2000000000000002,6,8,-2,32,-48,17,72,10,9,-8,-40,0,0,2,2,1.5301418439716312,1.6150470219435737,-2,-2,0,-2,0
2025-03-08,2425,Leverkusen,Werder Bremen,A,13,12,2,10,0,3,17,-14,13,24,1.33,0.0,1.33,2.2,1.8,0.6,0.2,0.4,3.6,2.0,7,7,0,106,54,2,60,-26,12,10,46,3,2,0,2,2.077466101920669,1.3897744914453993,4,-6,10,0,-4
2025-03-08,2425,Wolfsburg,St Pauli,D,11,8,5,3,0,0,9,-9,11,12,0.0,0.0,0.0,1.0,0.8,0.8,0.6,0.4,1.6,0.4,7,7,0,74,20,7,42,-22,15,8,32,0,2,0,2,1.7220157702655905,1.127659574468085,2,-8,10,0,-3
2025-03-09,2425,Ein Frankfurt,Union Berlin,A,3,5,17,-12,0,1,16,-15,3,3,-2.0,0.0,-2.0,1.4,1.8,2.2,1.2,1.6,3.0,0.19999999999999996,8,7,1,84,26,4,46,-34,14,10,38,1,3,1,2,1.758457870481366,1.3127510252399273,-2,-4,2,0,-1
2025-03-09,2425,Hoffenheim,Heidenheim,D,11,7,3,4,2,4,12,-8,9,12,0.0,0.0,0.0,0.6,0.8,2.4,0.4,1.0,1.6,0.19999999999999996,8,8,0,50,-30,13,30,-46,18,5,20,1,3,0,2,1.658348650736567,1.2604637157482683,2,-2,4,0,0
2025-03-09,2425,Ein Frankfurt,Union Berlin,A,3,5,17,-12,0,1,16,-15,3,3,-2.0,0.0,-2.0,1.4,1.8,2.2,1.2,1.6,3.0,0.19999999999999996,8,7,1,84,26,4,46,-34,14,10,38,1,3,1,2,1.758457870481366,1.3127510252399273,-2,-4,2,0,-1
2025-03-09,2425,Hoffenheim,Heidenheim,D,11,7,3,4,2,4,12,-8,9,12,0.0,0.0,0.0,0.6,0.8,2.4,0.4,1.0,1.6,0.19999999999999996,8,8,0,50,-30,13,30,-46,18,5,20,1,3,0,2,1.658348650736567,1.2604637157482683,2,-2,4,0,0
2025-03-14,2425,St Pauli,Hoffenheim,H,2,2,8,-6,9,5,3,2,-7,-8,0.67,0.0,0.67,0.2,0.2,1.4,2.4,1.8,1.0,-2.1999999999999997,6,5,1,44,-22,15,52,-30,13,-2,-8,2,0,0,2,1.0840816326530613,1.6517632324830267,0,0,0,-4,3
2025-03-14,2425,St Pauli,Hoffenheim,H,2,2,8,-6,9,5,3,2,-7,-8,0.67,0.0,0.67,0.2,0.2,1.4,2.4,1.8,1.0,-2.1999999999999997,6,5,1,44,-22,15,52,-30,13,-2,-8,2,0,0,2,1.0840816326530613,1.6517632324830267,0,0,0,-4,3
2025-03-15,2425,Union Berlin,Bayern Munich,D,6,4,10,-6,9,14,8,6,-3,-12,2.0,-2.0,4.0,0.2,0.4,1.2,2.2,1.6,0.6,-2.0,6,7,-1,52,-32,13,122,102,1,-12,-70,0,0,5,2,1.3063304275633045,2.9547755586316,-2,2,-4,-4,2
2025-03-15,2425,Mainz,Freiburg,D,15,12,4,8,7,5,0,5,8,3,0.0,-1.33,1.33,2.2,1.2,0.0,2.2,0.6,0.0,0.0,8,7,1,88,32,3,82,-4,5,2,6,0,4,1,2,1.43305648935469,1.3920873555942395,8,0,8,2,0
2025-03-15,2425,Augsburg,Wolfsburg,H,11,5,0,5,9,7,5,2,2,3,0.0,0.0,0.0,1.4,0.4,0.2,2.6,1.8,1.0,-1.2000000000000002,7,7,0,70,-14,11,76,20,7,-4,-6,2,3,0,2,1.1781425087337682,1.7146463647748995,2,0,2,0,4
2025-03-15,2425,RB Leipzig,Dortmund,H,3,4,6,-2,9,10,2,8,-6,-10,0.0,-2.0,2.0,1.0,1.6,1.6,1.8,1.2,1.0,-0.8,7,7,0,78,12,6,70,12,10,4,8,2,0,3,2,2.149223118747702,2.201364445323314,0,0,0,-2,1
2025-03-15,2425,Werder Bremen,M'gladbach,A,6,6,9,-3,6,8,9,-1,0,-2,2.0,0.0,2.0,0.6,1.0,2.0,3.0,2.4,0.6,-2.4,7,8,-1,66,-22,12,74,2,9,-3,-8,0,3,2,2,1.3837869916125969,1.6569837189374463,-4,0,-4,-3,5
2025-03-15,2425,Union Berlin,Bayern Munich,D,6,4,10,-6,9,14,8,6,-3,-12,2.0,-2.0,4.0,0.2,0.4,1.2,2.2,1.6,0.6,-2.0,6,7,-1,52,-32,13,122,102,1,-12,-70,0,0,5,2,1.3063304275633045,2.9547755586316,-2,2,-4,-4,2
2025-03-15,2425,Mainz,Freiburg,D,15,12,4,8,7,5,0,5,8,3,0.0,-1.33,1.33,2.2,1.2,0.0,2.2,0.6,0.0,0.0,8,7,1,88,32,3,82,-4,5,2,6,0,4,1,2,1.43305648935469,1.3920873555942395,8,0,8,2,0
2025-03-15,2425,Augsburg,Wolfsburg,H,11,5,0,5,9,7,5,2,2,3,0.0,0.0,0.0,1.4,0.4,0.2,2.6,1.8,1.0,-1.2000000000000002,7,7,0,70,-14,11,76,20,7,-4,-6,2,3,0,2,1.1781425087337682,1.7146463647748995,2,0,2,0,4
2025-03-15,2425,Werder Bremen,M'gladbach,A,6,6,9,-3,6,8,9,-1,0,-2,2.0,0.0,2.0,0.6,1.0,2.0,3.0,2.4,0.6,-2.4,7,8,-1,66,-22,12,74,2,9,-3,-8,0,3,2,2,1.3837869916125969,1.6569837189374463,-4,0,-4,-3,5
2025-03-15,2425,RB Leipzig,Dortmund,H,3,4,6,-2,9,10,2,8,-6,-10,0.0,-2.0,2.0,1.0,1.6,1.6,1.8,1.2,1.0,-0.8,7,7,0,78,12,6,70,12,10,4,8,2,0,3,2,2.149223118747702,2.201364445323314,0,0,0,-2,1
2025-03-16,2425,Heidenheim,Holstein Kiel,H,3,4,10,-6,8,6,6,0,-5,-6,0.0,0.67,-0.67,0.0,0.2,2.4,1.2,1.4,2.0,-1.2,7,8,-1,32,-46,18,34,-48,17,-1,-2,0,0,2,2,1.2317842799770513,1.4791836734693875,0,0,0,-5,-1
2025-03-16,2425,Heidenheim,Holstein Kiel,H,3,4,10,-6,8,6,6,0,-5,-6,0.0,0.67,-0.67,0.0,0.2,2.4,1.2,1.4,2.0,-1.2,7,8,-1,32,-46,18,34,-48,17,-1,-2,0,0,2,2,1.2317842799770513,1.4791836734693875,0,0,0,-5,-1
2025-03-16,2425,Stuttgart,Leverkusen,A,3,7,11,-4,9,10,6,4,-6,-8,0.0,-2.0,2.0,0.0,1.0,2.4,2.6,2.4,0.4,-2.6,8,8,0,74,10,10,106,50,2,-8,-32,0,5,0,2,1.606857452448676,2.0857952672862696,0,2,-2,-5,4
2025-03-16,2425,Stuttgart,Leverkusen,A,3,7,11,-4,9,10,6,4,-6,-8,0.0,-2.0,2.0,0.0,1.0,2.4,2.6,2.4,0.4,-2.6,8,8,0,74,10,10,106,50,2,-8,-32,0,5,0,2,1.606857452448676,2.0857952672862696,0,2,-2,-5,4
2025-03-16,2425,Bochum,Ein Frankfurt,A,7,7,7,0,0,4,16,-12,7,12,1.33,0.0,1.33,1.2,0.8,0.6,0.6,0.8,2.4,0.6,8,7,1,40,-46,16,84,24,4,-12,-44,0,3,2,2,1.1878703380968978,1.7511370377694286,0,-4,4,-1,-2
2025-03-16,2425,Bochum,Ein Frankfurt,A,7,7,7,0,0,4,16,-12,7,12,1.33,0.0,1.33,1.2,0.8,0.6,0.6,0.8,2.4,0.6,8,7,1,40,-46,16,84,24,4,-12,-44,0,3,2,2,1.1878703380968978,1.7511370377694286,0,-4,4,-1,-2
2025-03-28,2425,Leverkusen,Bochum,H,9,12,11,1,6,8,11,-3,3,4,0.0,0.0,0.0,1.0,0.6,1.0,1.8,2.0,1.6,-0.8,12,12,0,112,52,2,40,-50,16,14,72,2,2,1,2,2.0971867007672627,1.1725659960954078,4,-2,6,-2,2
2025-03-28,2425,Leverkusen,Bochum,H,9,12,11,1,6,8,11,-3,3,4,0.0,0.0,0.0,1.0,0.6,1.0,1.8,2.0,1.6,-0.8,12,12,0,112,52,2,40,-50,16,14,72,2,2,1,2,2.0971867007672627,1.1725659960954078,4,-2,6,-2,2
2025-03-29,2425,Wolfsburg,Heidenheim,A,5,4,5,-1,8,8,7,1,-3,-2,-2.0,2.0,-4.0,1.0,0.8,0.8,0.8,1.2,1.4,0.19999999999999996,14,13,1,76,18,8,38,-42,17,9,38,3,1,0,2,1.7178806305130752,1.2722298221614228,-2,2,-4,0,0
2025-03-29,2425,Bayern Munich,St Pauli,H,5,9,9,0,8,4,4,0,-3,0,-1.33,2.0,-3.33,1.8,3.0,1.2,0.4,0.4,1.6,1.4,14,15,-1,124,102,1,50,-20,15,14,74,2,0,0,2,2.95463620230701,1.0437405731523375,0,2,-2,1,0
2025-03-29,2425,Hoffenheim,Augsburg,D,5,3,4,-1,13,4,0,4,-8,-5,-2.0,1.33,-3.33,0.8,0.8,1.6,2.6,1.6,0.0,-1.8,15,14,1,52,-32,14,76,-12,9,-5,-24,1,3,1,2,1.6565517511352368,1.172399394540425,-2,4,-6,0,4
2025-03-29,2425,Holstein Kiel,Werder Bremen,A,5,7,10,-3,6,9,10,-1,-1,-2,-2.0,0.0,-2.0,0.6,1.2,2.0,1.2,0.8,2.6,-0.6,13,14,-1,34,-52,18,66,-26,12,-6,-32,0,0,2,2,1.4298642533936652,1.3778461105112436,-2,-6,4,0,-1
2025-03-29,2425,M'gladbach,RB Leipzig,H,9,13,10,3,8,5,2,3,1,0,0.0,2.0,-2.0,0.2,0.6,2.6,1.0,0.0,0.0,-0.8,14,14,0,80,6,7,84,16,5,-2,-4,0,2,3,2,1.6770121091915027,2.13595535680159,2,2,0,-4,0
2025-03-29,2425,Wolfsburg,Heidenheim,A,5,4,5,-1,8,8,7,1,-3,-2,-2.0,2.0,-4.0,1.0,0.8,0.8,0.8,1.2,1.4,0.19999999999999996,14,13,1,76,18,8,38,-42,17,9,38,3,1,0,2,1.7178806305130752,1.2722298221614228,-2,2,-4,0,0
2025-03-29,2425,Ein Frankfurt,Stuttgart,H,6,9,10,-1,2,11,15,-4,4,3,2.0,0.0,2.0,0.6,1.4,2.6,1.4,1.6,1.4,-0.7999999999999999,13,13,0,90,28,4,74,8,10,6,16,2,1,2,2,1.7524857769194633,1.6116271069831445,-2,-2,0,-3,0
2025-03-29,2425,M'gladbach,RB Leipzig,H,9,13,10,3,8,5,2,3,1,0,0.0,2.0,-2.0,0.2,0.6,2.6,1.0,0.0,0.0,-0.8,14,14,0,80,6,7,84,16,5,-2,-4,0,2,3,2,1.6770121091915027,2.13595535680159,2,2,0,-4,0
2025-03-29,2425,Bayern Munich,St Pauli,H,5,9,9,0,8,4,4,0,-3,0,-1.33,2.0,-3.33,1.8,3.0,1.2,0.4,0.4,1.6,1.4,14,15,-1,124,102,1,50,-20,15,14,74,2,0,0,2,2.95463620230701,1.0437405731523375,0,2,-2,1,0
2025-03-29,2425,Holstein Kiel,Werder Bremen,A,5,7,10,-3,6,9,10,-1,-1,-2,-2.0,0.0,-2.0,0.6,1.2,2.0,1.2,0.8,2.6,-0.6,13,14,-1,34,-52,18,66,-26,12,-6,-32,0,0,2,2,1.4298642533936652,1.3778461105112436,-2,-6,4,0,-1
2025-03-29,2425,Hoffenheim,Augsburg,D,5,3,4,-1,13,4,0,4,-8,-5,-2.0,1.33,-3.33,0.8,0.8,1.6,2.6,1.6,0.0,-1.8,15,14,1,52,-32,14,76,-12,9,-5,-24,1,3,1,2,1.6565517511352368,1.172399394540425,-2,4,-6,0,4
2025-03-29,2425,Ein Frankfurt,Stuttgart,H,6,9,10,-1,2,11,15,-4,4,3,2.0,0.0,2.0,0.6,1.4,2.6,1.4,1.6,1.4,-0.7999999999999999,13,13,0,90,28,4,74,8,10,6,16,2,1,2,2,1.7524857769194633,1.6116271069831445,-2,-2,0,-3,0
2025-03-30,2425,Dortmund,Mainz,H,3,2,6,-4,11,12,7,5,-8,-9,-2.0,-1.33,-0.6699999999999999,1.2,2.6,0.8,3.0,2.4,0.8,-1.8,15,15,0,70,8,12,90,32,4,-8,-20,0,2,3,2,2.2132091967221674,1.4278341771491205,-2,0,-2,-1,5
2025-03-30,2425,Freiburg,Union Berlin,A,5,4,4,0,8,6,5,1,-3,-1,0.0,0.67,-0.67,2.2,2.2,0.0,1.8,1.6,2.8,0.40000000000000013,15,15,0,84,-4,7,54,-32,13,6,30,0,3,2,2,1.3866954603070276,1.2949533243650888,0,0,0,0,1
2025-03-30,2425,Dortmund,Mainz,H,3,2,6,-4,11,12,7,5,-8,-9,-2.0,-1.33,-0.6699999999999999,1.2,2.6,0.8,3.0,2.4,0.8,-1.8,15,15,0,70,8,12,90,32,4,-8,-20,0,2,3,2,2.2132091967221674,1.4278341771491205,-2,0,-2,-1,5
2025-03-30,2425,Freiburg,Union Berlin,A,5,4,4,0,8,6,5,1,-3,-1,0.0,0.67,-0.67,2.2,2.2,0.0,1.8,1.6,2.8,0.40000000000000013,15,15,0,84,-4,7,54,-32,13,6,30,0,3,2,2,1.3866954603070276,1.2949533243650888,0,0,0,0,1
2025-04-04,2425,Augsburg,Bayern Munich,A,11,5,2,3,8,10,9,1,3,2,-1.33,2.0,-3.33,1.8,0.4,0.0,1.8,1.6,0.8,0.0,6,6,0,78,-12,8,130,104,1,-7,-52,0,0,5,2,1.1667118740393432,2.940035649242454,0,2,-2,2,0
2025-04-04,2425,Augsburg,Bayern Munich,A,11,5,2,3,8,10,9,1,3,2,-1.33,2.0,-3.33,1.8,0.4,0.0,1.8,1.6,0.8,0.0,6,6,0,78,-12,8,130,104,1,-7,-52,0,0,5,2,1.1667118740393432,2.940035649242454,0,2,-2,2,0
2025-04-05,2425,Heidenheim,Leverkusen,A,13,9,3,6,12,14,10,4,1,2,1.33,2.0,-0.6699999999999999,1.2,1.2,2.0,3.0,3.6,1.6,-1.8,7,8,-1,44,-40,16,118,56,2,-14,-74,0,0,4,2,1.2450365726227794,2.092326371397941,4,6,-2,-1,5
2025-04-05,2425,Heidenheim,Leverkusen,A,13,9,3,6,12,14,10,4,1,2,1.33,2.0,-0.6699999999999999,1.2,1.2,2.0,3.0,3.6,1.6,-1.8,7,8,-1,44,-40,16,118,56,2,-14,-74,0,0,4,2,1.2450365726227794,2.092326371397941,4,6,-2,-1,5
2025-04-05,2425,Freiburg,Dortmund,A,3,6,8,-2,6,6,7,-1,-3,-1,-0.67,2.0,-2.67,1.0,1.4,0.8,1.2,0.8,1.2,-0.19999999999999996,6,6,0,84,-6,7,76,12,10,3,8,0,0,5,2,1.3796347879913338,2.205867916973431,-2,0,-2,-2,-1
2025-04-05,2425,Bochum,Stuttgart,A,3,7,14,-7,1,8,12,-4,2,-3,-2.0,-0.67,-1.33,0.6,0.8,1.6,0.6,1.0,1.4,0.0,8,7,1,40,-54,17,74,6,11,-6,-34,1,0,4,2,1.1576509511993385,1.614799433695139,-4,-4,0,-3,-2
2025-04-05,2425,Mainz,Holstein Kiel,D,5,9,11,-2,1,4,14,-10,4,8,-2.0,-0.67,-1.33,1.8,1.6,0.8,1.2,1.0,1.8,0.6000000000000001,6,7,-1,90,28,4,34,-58,18,14,56,2,0,0,2,1.4212229240128644,1.4535290006988124,-2,-4,2,0,-1
2025-04-05,2425,RB Leipzig,Hoffenheim,H,7,4,2,2,3,3,5,-2,4,4,-0.67,0.0,-0.67,1.4,1.6,1.2,1.8,1.0,0.6,-0.40000000000000013,7,7,0,84,14,6,54,-32,14,8,30,2,1,2,2,2.145351580934403,1.6499722297567843,0,0,0,0,1
2025-04-05,2425,Mainz,Holstein Kiel,D,5,9,11,-2,1,4,14,-10,4,8,-2.0,-0.67,-1.33,1.8,1.6,0.8,1.2,1.0,1.8,0.6000000000000001,6,7,-1,90,28,4,34,-58,18,14,56,2,0,0,2,1.4212229240128644,1.4535290006988124,-2,-4,2,0,-1
2025-04-05,2425,Freiburg,Dortmund,A,3,6,8,-2,6,6,7,-1,-3,-1,-0.67,2.0,-2.67,1.0,1.4,0.8,1.2,0.8,1.2,-0.19999999999999996,6,6,0,84,-6,7,76,12,10,3,8,0,0,5,2,1.3796347879913338,2.205867916973431,-2,0,-2,-2,-1
2025-04-05,2425,Bochum,Stuttgart,A,3,7,14,-7,1,8,12,-4,2,-3,-2.0,-0.67,-1.33,0.6,0.8,1.6,0.6,1.0,1.4,0.0,8,7,1,40,-54,17,74,6,11,-6,-34,1,0,4,2,1.1576509511993385,1.614799433695139,-4,-4,0,-3,-2
2025-04-05,2425,Werder Bremen,Ein Frankfurt,H,9,12,8,4,12,9,4,5,-3,-1,0.0,2.0,-2.0,0.0,1.4,3.0,1.4,1.4,2.2,-1.4,7,7,0,72,-20,12,96,30,3,-9,-24,0,2,3,2,1.3837743732590528,1.7452952041435785,-4,0,-4,-5,0
2025-04-05,2425,Werder Bremen,Ein Frankfurt,H,9,12,8,4,12,9,4,5,-3,-1,0.0,2.0,-2.0,0.0,1.4,3.0,1.4,1.4,2.2,-1.4,7,7,0,72,-20,12,96,30,3,-9,-24,0,2,3,2,1.3837743732590528,1.7452952041435785,-4,0,-4,-5,0
2025-04-05,2425,RB Leipzig,Hoffenheim,H,7,4,2,2,3,3,5,-2,4,4,-0.67,0.0,-0.67,1.4,1.6,1.2,1.8,1.0,0.6,-0.40000000000000013,7,7,0,84,14,6,54,-32,14,8,30,2,1,2,2,2.145351580934403,1.6499722297567843,0,0,0,0,1
2025-04-06,2425,St Pauli,M'gladbach,D,7,7,7,0,12,11,7,4,-5,-4,-0.67,2.0,-2.67,1.2,0.4,1.0,3.0,3.2,1.0,-1.8,8,8,0,50,-22,15,86,8,6,-9,-36,0,0,2,2,1.0593990216631726,1.670586791697343,0,4,-4,-1,5
2025-04-06,2425,Union Berlin,Wolfsburg,H,11,8,5,3,1,1,5,-4,10,7,0.0,-0.67,0.67,0.4,0.6,1.2,1.8,1.2,1.0,-1.4,7,8,-1,60,-30,13,76,16,12,-1,-16,1,1,3,2,1.2887371877001923,1.72096072125134,2,-4,6,0,1
2025-04-06,2425,Union Berlin,Wolfsburg,H,11,8,5,3,1,1,5,-4,10,7,0.0,-0.67,0.67,0.4,0.6,1.2,1.8,1.2,1.0,-1.4,7,8,-1,60,-30,13,76,16,12,-1,-16,1,1,3,2,1.2887371877001923,1.72096072125134,2,-4,6,0,1
2025-04-06,2425,St Pauli,M'gladbach,D,7,7,7,0,12,11,7,4,-5,-4,-0.67,2.0,-2.67,1.2,0.4,1.0,3.0,3.2,1.0,-1.8,8,8,0,50,-22,15,86,8,6,-9,-36,0,0,2,2,1.0593990216631726,1.670586791697343,0,4,-4,-1,5
2025-04-11,2425,Wolfsburg,RB Leipzig,A,0,0,5,-5,9,8,4,4,-9,-9,0.0,0.0,0.0,0.6,0.6,1.0,0.6,0.0,0.4,0.0,5,6,-1,76,14,12,90,18,5,-7,-14,3,0,2,2,1.723890806802199,2.139479376445141,-6,2,-8,-2,-2
2025-04-11,2425,Wolfsburg,RB Leipzig,A,0,0,5,-5,9,8,4,4,-9,-9,0.0,0.0,0.0,0.6,0.6,1.0,0.6,0.0,0.4,0.0,5,6,-1,76,14,12,90,18,5,-7,-14,3,0,2,2,1.723890806802199,2.139479376445141,-6,2,-8,-2,-2
2025-04-12,2425,Hoffenheim,Mainz,H,2,4,9,-5,3,6,10,-4,-1,-1,0.0,0.0,0.0,1.0,1.0,1.0,1.8,2.0,1.8,-0.8,7,7,0,54,-36,14,92,28,5,-9,-38,0,1,4,2,1.6434407364787107,1.4146720368239354,-2,0,-2,0,1
2025-04-12,2425,Bochum,Augsburg,A,0,3,17,-14,5,5,8,-3,-5,-11,0.0,-2.0,2.0,0.0,0.4,3.0,2.2,1.4,0.4,-2.2,7,8,-1,40,-62,17,78,-16,10,-7,-38,1,2,2,2,1.1589131661694754,1.1610791458892724,-6,-2,-4,-5,0
2025-04-12,2425,Hoffenheim,Mainz,H,2,4,9,-5,3,6,10,-4,-1,-1,0.0,0.0,0.0,1.0,1.0,1.0,1.8,2.0,1.8,-0.8,7,7,0,54,-36,14,92,28,5,-9,-38,0,1,4,2,1.6434407364787107,1.4146720368239354,-2,0,-2,0,1
2025-04-12,2425,Holstein Kiel,St Pauli,A,2,3,11,-8,5,7,8,-1,-3,-7,0.67,-1.33,2.0,0.4,0.8,2.4,0.4,1.2,2.0,0.0,7,6,1,36,-58,18,52,-22,15,-3,-16,0,0,2,2,1.4064935064935065,1.0220779220779221,0,0,0,-2,-2
2025-04-12,2425,Leverkusen,Union Berlin,D,15,12,5,7,13,7,3,4,2,3,0.0,1.33,-1.33,1.4,1.2,1.2,2.4,1.6,2.0,-1.0,7,6,1,124,58,2,66,-28,13,11,58,4,1,0,2,2.0861270937220304,1.2777384464110129,8,4,4,0,3
2025-04-12,2425,Bochum,Augsburg,A,0,3,17,-14,5,5,8,-3,-5,-11,0.0,-2.0,2.0,0.0,0.4,3.0,2.2,1.4,0.4,-2.2,7,8,-1,40,-62,17,78,-16,10,-7,-38,1,2,2,2,1.1589131661694754,1.1610791458892724,-6,-2,-4,-5,0
2025-04-12,2425,M'gladbach,Freiburg,A,11,8,4,4,1,6,14,-8,10,12,-1.33,-0.67,-0.66,1.2,0.8,1.8,1.4,1.0,0.8,-0.19999999999999996,6,7,-1,88,8,6,84,-12,7,1,4,0,2,3,2,1.6642053445850917,1.3726450467547173,0,-4,4,-1,0
2025-04-12,2425,Bayern Munich,Dortmund,D,13,13,7,6,12,14,6,8,1,-2,1.33,2.0,-0.6699999999999999,1.8,2.8,2.0,1.8,2.0,1.2,0.0,8,7,1,136,108,1,82,18,8,7,54,2,2,1,2,2.9255785705152793,2.212421685206495,4,2,2,1,1
2025-04-12,2425,M'gladbach,Freiburg,A,11,8,4,4,1,6,14,-8,10,12,-1.33,-0.67,-0.66,1.2,0.8,1.8,1.4,1.0,0.8,-0.19999999999999996,6,7,-1,88,8,6,84,-12,7,1,4,0,2,3,2,1.6642053445850917,1.3726450467547173,0,-4,4,-1,0
2025-04-12,2425,Leverkusen,Union Berlin,D,15,12,5,7,13,7,3,4,2,3,0.0,1.33,-1.33,1.4,1.2,1.2,2.4,1.6,2.0,-1.0,7,6,1,124,58,2,66,-28,13,11,58,4,1,0,2,2.0861270937220304,1.2777384464110129,8,4,4,0,3
2025-04-12,2425,Holstein Kiel,St Pauli,A,2,3,11,-8,5,7,8,-1,-3,-7,0.67,-1.33,2.0,0.4,0.8,2.4,0.4,1.2,2.0,0.0,7,6,1,36,-58,18,52,-22,15,-3,-16,0,0,2,2,1.4064935064935065,1.0220779220779221,0,0,0,-2,-2
2025-04-12,2425,Bayern Munich,Dortmund,D,13,13,7,6,12,14,6,8,1,-2,1.33,2.0,-0.6699999999999999,1.8,2.8,2.0,1.8,2.0,1.2,0.0,8,7,1,136,108,1,82,18,8,7,54,2,2,1,2,2.9255785705152793,2.212421685206495,4,2,2,1,1
2025-04-13,2425,Stuttgart,Werder Bremen,A,6,11,6,5,12,12,4,8,-6,-3,2.0,2.0,0.0,0.0,1.8,3.2,2.4,2.0,1.0,-2.4,8,8,0,80,14,10,78,-16,11,1,2,1,2,2,2,1.6443275900648917,1.3778255612861756,-2,-2,0,-5,3
2025-04-13,2425,Ein Frankfurt,Heidenheim,H,9,5,5,0,9,5,3,2,0,-2,-2.0,-2.0,0.0,1.2,1.0,1.6,1.8,1.2,0.8,-0.6000000000000001,8,8,0,96,26,3,44,-42,16,13,52,4,0,0,2,1.7490538294335762,1.2539325842696631,-2,2,-4,-1,2
2025-04-13,2425,Ein Frankfurt,Heidenheim,H,9,5,5,0,9,5,3,2,0,-2,-2.0,-2.0,0.0,1.2,1.0,1.6,1.8,1.2,0.8,-0.6000000000000001,8,8,0,96,26,3,44,-42,16,13,52,4,0,0,2,1.7490538294335762,1.2539325842696631,-2,2,-4,-1,2
2025-04-13,2425,Stuttgart,Werder Bremen,A,6,11,6,5,12,12,4,8,-6,-3,2.0,2.0,0.0,0.0,1.8,3.2,2.4,2.0,1.0,-2.4,8,8,0,80,14,10,78,-16,11,1,2,1,2,2,2,1.6443275900648917,1.3778255612861756,-2,-2,0,-5,3
2025-04-19,2425,Freiburg,Hoffenheim,H,6,7,12,-5,7,7,7,0,-1,-5,2.0,1.33,0.6699999999999999,0.2,0.8,2.4,0.6,0.6,1.6,-0.39999999999999997,7,7,0,90,-10,6,60,-32,14,8,30,3,2,0,2,1.3674507310870947,1.6359695201448048,-2,0,-2,-4,-3
2025-04-19,2425,Mainz,Wolfsburg,D,2,3,9,-6,0,4,9,-5,2,-1,0.0,0.0,0.0,1.4,1.6,1.2,0.6,0.4,1.0,0.7999999999999999,7,8,-1,92,24,5,76,12,12,7,16,1,1,3,2,1.4167626545827372,1.7163968456894045,-2,-8,6,0,-3
2025-04-19,2425,RB Leipzig,Holstein Kiel,D,12,12,7,5,2,4,9,-5,10,10,2.0,0.0,2.0,2.4,2.2,0.8,1.0,1.0,1.6,1.4,8,7,1,96,20,4,36,-60,18,14,60,2,0,0,2,2.133591231463572,1.3623714458560194,4,-2,6,3,0
2025-04-19,2425,Union Berlin,Stuttgart,D,11,4,1,3,6,10,5,5,5,-2,-1.33,0.0,-1.33,1.6,0.8,0.6,1.4,2.0,0.8,0.20000000000000018,7,6,1,68,-28,13,80,12,11,-2,-12,1,0,4,2,1.2796004328000619,1.6356636271529887,0,-4,4,2,0
